RecordType;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;SpecCodeType;SpecCode;SpecVal;Sex;TotalNo;CatIdentifier;NoMeas;SubFactor;SubWgt;CatCatchWgt;LngtCode;LngtClass;HLNoAtLngt;Species
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;54;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;23;239.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;69;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;30;43.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;50;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;33;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;25;304.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;26;326.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;27;217.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;34;6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;29;152.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;35;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;31;87;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;32;108.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;33;21.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;34;21.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;32;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;35;21.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;28;174;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;38;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;51;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;60;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;49;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;45;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;127141;1;-9;2175;1;100;1;-9;435000;1;24;261;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;40;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;52;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;14;1990;W;126436;1;-9;47;1;47;1;-9;78700;1;36;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;32;25.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;70;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;72;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;48;8.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;30;68;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;26;76.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;27;153;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;28;68;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;29;76.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;31;34;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;24;93.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;36;8.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;23;51;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;34;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;33;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;31;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;30;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;16;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;68;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;33;8.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;47;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;64;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;62;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;60;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;58;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;57;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;56;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;25;119;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;48;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;67;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;41;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;39;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;37;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;36;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;20;8.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;21;17;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;127141;1;-9;850;1;100;1;-9;170000;1;22;34;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;15;1990;W;126436;1;-9;31;1;31;1;-9;50000;1;52;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;18;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;32;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;70;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;24;57.1;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;22;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;23;28.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;21;14.3;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;25;71.4;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;26;64.3;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;27;39.3;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;28;35.7;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;29;28.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;31;10.7;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;68;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;38;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;33;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;30;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;48;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;32;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;35;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;36;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;37;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;40;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;127141;1;-9;375;1;105;1;-9;75000;1;34;7.1;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;43;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;47;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;67;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;54;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;56;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;57;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;60;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;61;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;62;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;63;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;64;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1990;W;126436;1;-9;27;1;27;1;-9;50000;1;46;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;34;4.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;46;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;72;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;66;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;64;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;60;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;59;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;58;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;32;17.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;53;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;85;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;42;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;39;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;37;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;35;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;34;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;30;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;45;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;54;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;30;17.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;21;17.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;22;17.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;23;35.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;24;66.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;25;71.3;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;26;53.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;27;49;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;73;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;29;13.4;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;79;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;31;17.8;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;33;4.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;35;22.3;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;36;4.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;37;4.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;43;4.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;19;4.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;127141;1;-9;450;1;101;1;-9;90000;1;28;22.3;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1990;W;126436;1;-9;27;1;27;1;-9;55000;1;52;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;34;6.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;35;6.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;59;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;57;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;33;13;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;41;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;36;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;34;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;56;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;32;26;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;31;13;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;76;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;71;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;70;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;64;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;62;2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;60;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;22;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;39;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;30;26;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;23;52;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;19;6.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;20;6.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;21;19.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;126436;1;-9;20;1;20;1;-9;43600;1;55;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;22;32.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;24;58.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;25;71.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;26;65;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;27;91;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;29;39;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;18;1990;W;127141;1;-9;650;1;100;1;-9;130000;1;28;117;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;24;27.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;25;32.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;26;27.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;27;30;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;23;17.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;29;30;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;30;7.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;31;12.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;32;5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;34;5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;35;2.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;28;25;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;22;15;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;21;5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;38;2.5;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1990;W;127141;1;-9;250;1;100;1;-9;50000;1;20;2.5;Platichthys flesus
