Record_type;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;Month;Day;TimeShot;Stratum;HaulDur;DayNight;ShootLat;ShootLong;HaulLat;HaulLong;StatRec;Depth;HaulVal;HydroStNo;StdSpecRecCode;BycSpecRecCode;DataType;Netopening;Rigging;Tickler;Distance;Warplngt;Warpdia;WarpDen;DoorSurface;DoorWgt;DoorSpread;WingSpread;Buoyancy;KiteDim;WgtGroundRope;TowDir;GroundSpeed;SpeedWater;SurCurDir;SurCurSpeed;BotCurDir;BotCurSpeed;WindDir;WindSpeed;SwellDir;SwellHeight;SurTemp;BotTemp;SurSal;BotSal;ThermoCline;ThClineDepth
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;17;1988;3;14;1510;-9;60;D;56.1167;18.95;56.1667;18.9833;41G8;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;20;3;-9;-9;-9;-9;-9;315;-9;-9;-9;2.3;4.5;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;18;1988;3;15;740;-9;60;D;56.2167;19.1833;56.1333;19.2333;41G9;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;160;3.5;-9;-9;-9;-9;-9;315;4;-9;1;2.3;4.5;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1988;3;17;745;-9;10;D;56.3833;19.9167;56.3833;19.8833;41G9;96;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;247;3.5;-9;-9;-9;-9;-9;113;5;-9;0.5;2.3;3.7;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;20;1988;3;17;840;-9;60;D;56.4;19.9167;57.3667;19.8167;41G9;96;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;234;3.6;-9;-9;-9;-9;-9;113;5;-9;0.5;2.3;3.7;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;21;1988;3;19;1350;-9;60;D;55.15;19.6833;55.1;19.6833;39G9;86;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;180;3;-9;-9;-9;-9;-9;360;10;-9;2.7;2.6;4.1;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;22;1988;3;19;1555;-9;50;D;55.1333;19.8;55.0833;19.8167;39G9;74;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;180;3;-9;-9;-9;-9;-9;360;10;-9;2.7;2.6;3.1;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;23;1988;3;20;745;-9;60;D;55.5667;20.7833;55.6167;20.7167;40H0;54;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;320;3.5;-9;-9;-9;-9;-9;135;2;-9;0;2.3;2.3;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;24;1988;3;20;945;-9;60;D;55.5833;20.6167;55.6333;20.55;40H0;69;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;320;3;-9;-9;-9;-9;-9;135;2;-9;0.1;2.3;2.4;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;25;1988;3;20;1135;-9;60;D;55.6333;20.4667;55.6333;20.3667;40H0;72;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;270;3;-9;-9;-9;-9;-9;135;2;-9;0.1;2.3;3.5;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;26;1988;3;20;1445;-9;60;D;55.5833;19.85;55.6;19.9167;40G9;85;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;50;3;-9;-9;-9;-9;-9;135;6;-9;0.5;2.3;3.7;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;27;1988;3;21;920;-9;60;D;56.3833;19.9833;56.4167;20.0667;41G9;81;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;60;3;-9;-9;-9;-9;-9;90;2;-9;0.1;2.3;3.6;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;28;1988;3;21;1200;-9;50;D;56.3833;19.85;56.4167;19.9333;41G9;95;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;55;3;-9;-9;-9;-9;-9;90;5;-9;0;2.3;3.7;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;29;1988;3;21;1445;-9;30;D;56.55;20.0667;56.5667;20.1;42H0;128;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;40;3;-9;-9;-9;-9;-9;90;3;-9;0.5;2.3;4.2;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;30;1988;3;22;815;-9;60;D;56.5333;20.3;56.4833;20.2333;42H0;90;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;220;3.2;-9;-9;-9;-9;-9;45;2;-9;0.1;2.3;3.8;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;1;1988;4;1;1255;-9;30;D;59.15;22.4833;59.1833;22.45;47H2;75;V;-9;1;1;C;-9;-9;-9;-9;175;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;113;4;-9;0.5;1.5;3.3;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;4;2;1988;4;4;1110;-9;15;D;56.1;19.0333;56.1167;19.0333;41G9;125;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;40;3.7;-9;-9;-9;-9;-9;180;1;-9;0;2.6;5;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;3;1988;4;4;1640;-9;60;D;55.6333;20.05;55.5833;20.1167;40H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;150;3;-9;-9;-9;-9;-9;180;1;-9;0;2.5;3.6;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;4;1988;4;5;1205;-9;25;D;55.6333;19.5;55.6;19.5333;40G9;82;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;130;3;-9;-9;-9;-9;-9;90;3;-9;0.1;2.6;3.8;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;5;1988;4;6;845;-9;61;D;55.1333;19.65;55.0833;19.6833;39G9;99;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;162;3.8;-9;-9;-9;-9;-9;270;2;-9;0.1;3;4.5;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;6;1988;4;6;1330;-9;90;D;55;19.4833;54.9;19.55;39G9;97;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;145;3.6;-9;-9;-9;-9;-9;270;3;-9;0.1;2.3;4.5;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;7;1988;4;7;1120;-9;90;D;54.7167;19.45;54.8;19.5;38G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;0;0;-9;0;2.4;4.5;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;8;1988;4;9;650;-9;40;D;57.1;21.1;57.05;21.0667;43H1;25;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;350;4.7;-9;-9;-9;-9;-9;270;2;-9;0.1;2.4;2.4;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;9;1988;4;9;1110;-9;60;D;57.1833;20.7333;57.2667;20.7167;43H0;77;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;200;3.8;-9;-9;-9;-9;-9;270;7;-9;1.6;2.4;3.5;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;4;10;1988;4;22;740;-9;80;D;55.4333;19.4167;55.5167;19.5333;39G9;79;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;3;4.4;-9;-9;-9;-9;-9;248;3;-9;0.5;3.2;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;1;1988;12;11;1230;-9;39;D;59;21.8;58.9667;21.85;47H1;68;I;-9;1;1;C;-9;-9;-9;-9;275;22;-9;3;580;-9;-9;-9;-9;-9;125;3.1;-9;-9;-9;-9;-9;338;8;-9;1.6;3;3;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;2;1988;12;12;710;-9;30;D;58.55;22.0333;58.5667;22.0333;46H2;31;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;0;3.3;-9;-9;-9;-9;-9;113;5;-9;0.5;3;3;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;3;1988;12;12;850;-9;40;D;58.65;21.8667;58.6833;21.8667;46H1;48;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;0;3.3;-9;-9;-9;-9;-9;113;5;-9;0.5;3.6;3.6;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;4;1988;12;12;1135;-9;35;D;58.6333;21.4667;58.65;21.45;46H1;80;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;360;3.2;-9;-9;-9;-9;-9;113;4;-9;0.5;3.7;3.7;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;5;1988;12;12;1335;-9;45;D;58.5667;21.35;58.5833;21.45;46H1;89;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;75;3.1;-9;-9;-9;-9;-9;80;0;-9;0.1;3.7;3.7;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;6;1988;12;13;730;-9;40;D;57.95;21.7167;57.9667;21.7667;44H1;31;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;50;3.3;-9;-9;-9;-9;-9;270;14;-9;2.7;2.3;2.3;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;7;1988;12;15;1035;-9;42;D;57.7833;21.6;57.9833;21.6;44H1;48;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;360;3.1;-9;-9;-9;-9;-9;30;0;-9;0.5;3.8;3.8;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1988;12;15;1245;-9;40;D;57.95;21.4333;57.9167;21.4333;44H1;60;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;180;3.2;-9;-9;-9;-9;-9;30;0;-9;0.5;4.1;4.1;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;9;1988;12;16;915;-9;60;D;58.0167;21.1333;58.0667;21.0667;45H1;72;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;315;3.3;-9;-9;-9;-9;-9;270;8;-9;1.6;4;4;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1988;12;17;1345;-9;45;D;57.6;21.3;57.5667;21.2833;44H1;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;180;3.2;-9;-9;-9;-9;-9;280;0;-9;0.5;3.8;3.8;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;11;1988;12;18;850;-9;30;D;57.4167;21.2833;57.4667;21.3167;43H1;53;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;10;4;-9;-9;-9;-9;-9;293;12;-9;1.6;3.6;3.6;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1988;12;18;1105;-9;35;D;57.3833;21.3;57.3667;21.2833;43H1;42;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;210;3.2;-9;-9;-9;-9;-9;315;10;-9;1.6;3.3;3.3;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1988;12;18;1245;-9;30;D;57.3667;21.2667;57.3333;21.2667;43H1;50;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;200;3.2;-9;-9;-9;-9;-9;320;0;-9;1;4;4;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1988;12;18;1445;-9;40;D;57.35;21.1167;57.3167;21.15;43H1;55;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;150;3.2;-9;-9;-9;-9;-9;310;0;-9;1;4.1;4.1;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1988;12;19;1135;-9;30;D;57.2667;21.0667;57.2667;21.1;43H1;58;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;90;3.1;-9;-9;-9;-9;-9;260;0;-9;0.5;4.1;4.1;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;16;1988;12;21;810;-9;30;D;55.6167;20.8833;55.6333;20.7667;40H0;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;320;3.3;-9;-9;-9;-9;-9;248;14;-9;1.6;3.9;3.9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;17;1988;12;22;825;-9;30;D;54.8333;19.5833;54.8167;19.5833;38G9;85;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;180;3.4;-9;-9;-9;-9;-9;270;10;-9;1.6;3.8;3.8;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;18;1988;12;22;1105;-9;30;D;55.05;19.85;55.0667;19.8167;39G9;64;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;310;3.2;-9;-9;-9;-9;-9;248;10;-9;0.5;4.9;4.9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;19;1988;12;22;1305;-9;30;D;55.1;20.0833;55.1;20.1333;39H0;55;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;90;3;-9;-9;-9;-9;-9;248;8;-9;0.5;4.5;4.5;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;20;1988;12;22;1445;-9;30;D;55.0833;20.3833;55.1167;20.4;39H0;32;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;45;3.2;-9;-9;-9;-9;-9;248;15;-9;1.6;2.8;2.8;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;21;1988;12;25;900;-9;60;D;55.6167;20.0667;55.5667;20.1;40H0;78;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;150;3;-9;-9;-9;-9;-9;315;10;-9;1.6;4.7;4.7;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;22;1988;12;25;1250;-9;60;D;55.6333;20.7167;55.5833;20.7667;40H0;50;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;145;3;-9;-9;-9;-9;-9;338;8;-9;1;4.6;4.6;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;23;1988;12;25;1530;-9;60;D;55.65;20.9667;55.5833;20.9833;40H0;32;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;165;3.4;-9;-9;-9;-9;-9;315;8;-9;1;4;4;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;24;1988;12;26;825;-9;40;D;56.65;20.6167;56.6167;20.5833;42H0;55;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;220;3;-9;-9;-9;-9;-9;220;0;-9;1;4.5;4.5;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;25;1988;12;26;1145;-9;30;D;56.6333;20.4667;56.6167;20.5333;42H0;72;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;30;3;-9;-9;-9;-9;-9;0;4;-9;0.5;4.4;4.4;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;26;1988;12;27;815;-9;40;D;57.0667;21.0667;57.1;21.0833;43H1;25;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;20;3;-9;-9;-9;-9;-9;270;8;-9;1.6;3.3;3.3;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;12;27;1988;12;27;1200;-9;35;D;57.3;20.9667;57.3333;21;43H0;64;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;50;3.2;-9;-9;-9;-9;-9;248;10;-9;1.6;3.6;3.6;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;1;1988;4;4;930;-9;30;D;56.5833;19.2833;56.5333;19.2333;42G9;99;V;-9;1;1;C;-9;-9;-9;-9;430;22;-9;3;580;-9;-9;-9;-9;-9;210;3.8;-9;-9;-9;-9;-9;68;3;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;2;1988;4;4;2000;-9;75;D;56.1;19.05;55.9833;19.05;41G9;118;V;-9;1;1;C;-9;-9;-9;-9;470;22;-9;3;580;-9;-9;-9;-9;-9;180;3.8;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;3;1988;4;5;845;-9;120;D;56.0333;19.0667;56.1833;19.1333;41G9;128;V;-9;1;1;C;-9;-9;-9;-9;500;22;-9;3;580;-9;-9;-9;-9;-9;20;3.8;-9;-9;-9;-9;-9;135;3;-9;0;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;4;1988;4;5;1205;-9;60;D;56.1667;19.0333;56.1167;19;41G9;128;V;-9;1;1;C;-9;-9;-9;-9;500;22;-9;3;580;-9;-9;-9;-9;-9;190;4;-9;-9;-9;-9;-9;135;1;-9;0;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;5;1988;4;6;740;-9;60;D;55.6167;19.0333;55.5333;19.0333;40G9;90;V;-9;1;1;C;-9;-9;-9;-9;390;22;-9;3;580;-9;-9;-9;-9;-9;180;3.8;-9;-9;-9;-9;-9;225;5;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;6;1988;4;6;1130;-9;60;D;55.2;19.1833;55.15;19.25;39G9;100;V;-9;1;1;C;-9;-9;-9;-9;408;22;-9;3;580;-9;-9;-9;-9;-9;150;3.8;-9;-9;-9;-9;-9;135;3;-9;0.5;-9;5.1;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;7;1988;4;6;1535;-9;60;D;54.9833;19.4;54.8833;19.4167;38G9;107;V;-9;1;1;C;-9;-9;-9;-9;460;22;-9;3;580;-9;-9;-9;-9;-9;180;3.8;-9;-9;-9;-9;-9;0;0;-9;0;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;8;1988;4;6;1735;-9;25;D;54.8667;19.4167;54.9333;19.4167;38G9;86;V;-9;1;1;C;-9;-9;-9;-9;410;22;-9;3;580;-9;-9;-9;-9;-9;0;4.2;-9;-9;-9;-9;-9;0;0;-9;0;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;9;1988;4;7;730;-9;60;D;55.2833;19.4333;55.2333;19.3;39G9;90;V;-9;1;1;C;-9;-9;-9;-9;350;22;-9;3;580;-9;-9;-9;-9;-9;210;3.8;-9;-9;-9;-9;-9;225;3;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;10;1988;4;8;1030;-9;30;D;54.8;19.3833;54.8333;19.3833;38G9;105;V;-9;1;1;C;-9;-9;-9;-9;375;22;-9;3;580;-9;-9;-9;-9;-9;5;3.8;-9;-9;-9;-9;-9;203;3;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;11;1988;4;8;1200;-9;30;D;54.8333;19.4;54.8;19.4;38G9;86;V;-9;1;1;C;-9;-9;-9;-9;350;22;-9;3;580;-9;-9;-9;-9;-9;185;4;-9;-9;-9;-9;-9;203;1;-9;0.1;-9;4.3;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;12;1988;4;8;1645;-9;45;D;55.2;19.45;55.2;19.35;39G9;95;V;-9;1;1;C;-9;-9;-9;-9;345;22;-9;3;580;-9;-9;-9;-9;-9;270;3.6;-9;-9;-9;-9;-9;270;3;-9;0;4;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;13;1988;4;12;1420;-9;120;D;55.65;21.0833;55.55;21.0833;40H1;10;V;-9;1;1;C;-9;-9;-9;-9;105;22;-9;3;580;-9;-9;-9;-9;-9;180;2.8;-9;-9;-9;-9;-9;0;0;-9;0;4;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;14;1988;4;13;650;-9;60;D;55.6333;20.55;55.6667;20.3333;40H0;59;V;-9;1;1;C;-9;-9;-9;-9;200;22;-9;3;580;-9;-9;-9;-9;-9;310;3;-9;-9;-9;-9;-9;135;5;-9;0.5;-9;2.8;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;15;1988;4;13;1015;-9;60;D;55.6333;19.8833;55.65;19.8;40G9;82;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;275;3.6;-9;-9;-9;-9;-9;68;5;-9;1.6;-9;3.8;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;16;1988;4;13;1415;-9;60;D;55.5333;19.0333;55.6;19.0167;40G9;86;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;0;3;-9;-9;-9;-9;-9;23;10;-9;1;3;4.6;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;17;1988;4;14;1630;-9;60;D;56.5;20.1833;55.55;20.2167;42H0;105;V;-9;1;1;C;-9;-9;-9;-9;330;22;-9;3;580;-9;-9;-9;-9;-9;30;3.3;-9;-9;-9;-9;-9;338;7;-9;0.5;4;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;18;1988;4;15;800;-9;50;D;57.25;20.6667;57.2833;20.7333;43H0;74;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;50;3.2;-9;-9;-9;-9;-9;225;7;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;19;1988;4;15;1120;-9;100;D;57.0333;20.5167;57.15;20.5333;43H0;92;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;5;3.3;-9;-9;-9;-9;-9;225;6;-9;1.6;-9;3.4;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;20;1988;4;15;1515;-9;60;D;57.05;20.5167;57.1;20.5167;43H0;95;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;10;3.4;-9;-9;-9;-9;-9;225;6;-9;1.6;3.8;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;21;1988;4;16;855;-9;35;D;57.65;22.6167;57.7;22.6167;44H2;10;V;-9;1;1;C;-9;-9;-9;-9;100;22;-9;3;580;-9;-9;-9;-9;-9;0;3.3;-9;-9;-9;-9;-9;225;10;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;22;1988;4;16;1200;-9;40;D;57.7667;23.0333;57.7333;23.0833;44H3;40;V;-9;1;1;C;-9;-9;-9;-9;150;22;-9;3;580;-9;-9;-9;-9;-9;145;3.3;-9;-9;-9;-9;-9;225;5;-9;1;-9;0.3;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;23;1988;4;17;915;-9;60;D;57.5667;22.7833;57.65;22.8;44H2;28;V;-9;1;1;C;-9;-9;-9;-9;105;22;-9;3;580;-9;-9;-9;-9;-9;10;3.3;-9;-9;-9;-9;-9;225;6;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;24;1988;4;17;1205;-9;60;D;57.65;23.0833;57.7;23.1;44H3;41;V;-9;1;1;C;-9;-9;-9;-9;150;22;-9;3;580;-9;-9;-9;-9;-9;10;3.2;-9;-9;-9;-9;-9;203;4;-9;0.5;-9;0;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;25;1988;4;18;645;-9;35;D;57.8667;21.4167;57.8833;21.45;44H1;63;V;-9;1;1;C;-9;-9;-9;-9;200;22;-9;3;580;-9;-9;-9;-9;-9;50;3.3;-9;-9;-9;-9;-9;225;4;-9;0.5;-9;2;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;26;1988;4;18;920;-9;30;D;57.85;21.0667;57.8667;21.1;44H1;80;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;50;3.3;-9;-9;-9;-9;-9;225;4;-9;0.5;-9;2.4;-9;-9;-9;-9
HH;2;LAT;BPE;LBT;-9;-9;-9;5;27;1988;4;18;1525;-9;35;D;58.6333;21.3167;58.6;21.3;46H1;82;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;195;3.6;-9;-9;-9;-9;-9;15;4;-9;1;3;3.3;-9;-9;-9;-9
HH;2;LAT;BPE;LPT;-9;-9;-9;5;28;1988;4;19;820;-9;70;D;57.4;20.2833;57.4;20.1167;43H0;80;V;-9;1;1;C;-9;-9;-9;-9;294;22;-9;3;580;-9;-9;-9;-9;-9;270;3.8;-9;-9;-9;-9;-9;90;5;-9;0.5;3.5;3.3;-9;-9;-9;-9
